stop_id,stop_code,stop_name,stop_lat,stop_lon,latlng
1662,1662,2112 S 1st/Live Oak,30.244645000000002,-97.757707,"30.244645000000002,-97.757707"
1663,1663,2324 S 1st/Oltorf,30.242264000000002,-97.759614,"30.242264000000002,-97.759614"
1664,1664,2522 S 1st/Herndon,30.239755,-97.761235,"30.239755,-97.761235"
1665,1665,2904 S 1st/Sacramento,30.236209000000002,-97.763482,"30.236209000000002,-97.763482"
1666,1666,3014 S 1st/Peacock,30.234537,-97.764504,"30.234537,-97.764504"
1667,1667,3310 S 1st/Cardinal,30.232131,-97.766035,"30.232131,-97.766035"
1668,1668,3508 S 1st/Alpine,30.230904,-97.76678100000001,"30.230904,-97.76678100000001"
1669,1669,3808 S 1st/Post Road,30.228459,-97.768348,"30.228459,-97.768348"
1671,1671,4104 S 1st/Ben White,30.225333000000003,-97.770328,"30.225333000000003,-97.770328"
1672,1672,4220 S 1st/Clifford,30.223353000000003,-97.771567,"30.223353000000003,-97.771567"
1673,1673,4326 S 1st/St Elmo,30.221255,-97.77289300000001,"30.221255,-97.77289300000001"
1674,1674,4530 S 1st/Philco,30.218151000000002,-97.774823,"30.218151000000002,-97.774823"
1676,1676,5000 S 1st/Emerald Wood,30.213437,-97.778077,"30.213437,-97.778077"
1678,1678,5400 S 1st/Arbor Circle,30.210434000000003,-97.780019,"30.210434000000003,-97.780019"
1681,1681,6106 S 1st/Blueberry,30.202421,-97.784596,"30.202421,-97.784596"
1682,1682,6400 S 1st/Eberhart,30.200712,-97.78568299999999,"30.200712,-97.78568299999999"
1683,1683,6502 S 1st/King Edward,30.199208000000002,-97.786609,"30.199208000000002,-97.786609"
1685,1685,William Cannon/Cooper,30.198565000000002,-97.790913,"30.198565000000002,-97.790913"
1686,1686,William Cannon/Emerald Forest,30.199334000000004,-97.79335400000001,"30.199334000000004,-97.79335400000001"
1701,1701,4400 Red River/44th,30.303378000000002,-97.72062,"30.303378000000002,-97.72062"
1703,1703,4000 Red River/40th,30.298607,-97.72278299999999,"30.298607,-97.72278299999999"
1704,1704,Red River/38th,30.295759999999998,-97.723443,"30.295759999999998,-97.723443"
1706,1706,3100 Red River/32nd,30.290571999999997,-97.727389,"30.290571999999997,-97.727389"
1718,1718,604 Barton Springs/1st,30.258710999999998,-97.750773,"30.258710999999998,-97.750773"
1720,1720,710 Bouldin/Retama,30.257201000000002,-97.755051,"30.257201000000002,-97.755051"
1721,1721,1006 Bouldin/Columbus,30.254688,-97.756456,"30.254688,-97.756456"
1722,1722,1316 Bouldin/Elizabeth,30.252322999999997,-97.757885,"30.252322999999997,-97.757885"
1723,1723,1514 Bouldin/Monroe,30.250809000000004,-97.758737,"30.250809000000004,-97.758737"
1724,1724,Bouldin/Annie,30.24878,-97.759825,"30.24878,-97.759825"
1725,1725,Annie/5th,30.249232,-97.761383,"30.249232,-97.761383"
1726,1726,1816 S 5th/Mary,30.248451,-97.762069,"30.248451,-97.762069"
1730,1730,5th/Cumberland,30.239990999999996,-97.766028,"30.239990999999996,-97.766028"
1731,1731,1010 Cumberland/5th,30.240685,-97.767903,"30.240685,-97.767903"
1732,1732,2714 Raywood/Locke,30.240225,-97.769008,"30.240225,-97.769008"
1733,1733,2866 Raywood/Weathers,30.238767,-97.769729,"30.238767,-97.769729"
1734,1734,1003 Barton Skyway/Garden Villa,30.235922,-97.76952299999999,"30.235922,-97.76952299999999"
1735,1735,3400 Garden Villa/Cardinal,30.234267,-97.77104399999999,"30.234267,-97.77104399999999"
1736,1736,Garden Villa/South Center NW Corner,30.231869,-97.772554,"30.231869,-97.772554"
1737,1737,Garden Villa/Banister,30.229371,-97.77416099999999,"30.229371,-97.77416099999999"
1741,1741,4402 Banister/Casey,30.225327000000004,-97.78108399999999,"30.225327000000004,-97.78108399999999"
1742,1742,Redd/Gillis,30.224111999999998,-97.783447,"30.224111999999998,-97.783447"
1743,1743,Redd/Clawson,30.225828000000003,-97.78604,"30.225828000000003,-97.78604"
1744,1744,1918 Redd/Menchaca,30.228227,-97.78918900000001,"30.228227,-97.78918900000001"
1745,1745,Redd/Cactus,30.22897,-97.79075,"30.22897,-97.79075"
1746,1746,2222 Western Trails/Pack Saddle,30.230411,-97.793637,"30.230411,-97.793637"
1747,1747,2422 Western Trails/Roundup,30.229929,-97.79617900000001,"30.229929,-97.79617900000001"
1748,1748,2554 Western Trails/Tejas Trail,30.230226000000002,-97.79767,"30.230226000000002,-97.79767"
1750,1750,US 290/Mopac (Walmart),30.233365000000003,-97.82141999999999,"30.233365000000003,-97.82141999999999"
1754,1754,Western Trails/Roundup,30.229703999999998,-97.796366,"30.229703999999998,-97.796366"
1756,1756,2001 Redd/Menchaca,30.228309000000003,-97.789635,"30.228309000000003,-97.789635"
1757,1757,Redd/Russell,30.227114,-97.787154,"30.227114,-97.787154"
1759,1759,1301 Redd/Gillis,30.223675,-97.782793,"30.223675,-97.782793"
1760,1760,4309 Banister/Casey,30.225706,-97.780674,"30.225706,-97.780674"
1761,1761,Banister/Ben White SE Corner,30.227290000000004,-97.77963299999999,"30.227290000000004,-97.77963299999999"
1762,1762,Banister/Summer Oaks,30.229708000000002,-97.77799300000001,"30.229708000000002,-97.77799300000001"
1763,1763,3803 Garden Villa/Banister,30.230185,-97.773487,"30.230185,-97.773487"
1764,1764,Garden Villa/South Center,30.231689000000003,-97.772529,"30.231689000000003,-97.772529"
1766,1766,3401 Garden Villa/Cardinal,30.234270000000002,-97.77089000000001,"30.234270000000002,-97.77089000000001"
1767,1767,1008 Barton Skyway/Locke,30.236266999999998,-97.769888,"30.236266999999998,-97.769888"
1768,1768,2901 Raywood/Weathers,30.238522999999997,-97.769749,"30.238522999999997,-97.769749"
1769,1769,2801 Raywood/Locke,30.239921000000002,-97.769036,"30.239921000000002,-97.769036"
1770,1770,Cumberland/S. 5th,30.239818,-97.76617900000001,"30.239818,-97.76617900000001"
1772,1772,S. 5th/Live Oak,30.2461,-97.763411,"30.2461,-97.763411"
1773,1773,1901 S 5th/Mary,30.248199,-97.762089,"30.248199,-97.762089"
1774,1774,Annie/Bouldin,30.248678,-97.759937,"30.248678,-97.759937"
1775,1775,1601 Bouldin/Monroe,30.250582,-97.758707,"30.250582,-97.758707"
1776,1776,1401 Bouldin/Elizabeth,30.252104,-97.757885,"30.252104,-97.757885"
1778,1778,1007 Bouldin/Columbus,30.254593,-97.756351,"30.254593,-97.756351"
1779,1779,703 Bouldin/Post Oak,30.257521,-97.754706,"30.257521,-97.754706"
1780,1780,501 Bouldin/Barton Springs,30.259371,-97.75351500000001,"30.259371,-97.75351500000001"
1781,1781,215 Cesar Chavez/Lavaca,30.263819,-97.74636600000001,"30.263819,-97.74636600000001"
1784,1784,3805 Red River/38th Half,30.296366,-97.723097,"30.296366,-97.723097"
1785,1785,3923 Red River/40th,30.298740999999996,-97.722544,"30.298740999999996,-97.722544"
1787,1787,4309 Red River/44th,30.303319000000002,-97.720483,"30.303319000000002,-97.720483"
1794,1794,Airport/52nd,30.312952000000003,-97.715184,"30.312952000000003,-97.715184"
1795,1795,5315 Airport/53rd Half,30.314806,-97.714617,"30.314806,-97.714617"
1796,1796,5617 Airport/Koenig,30.318440000000002,-97.712869,"30.318440000000002,-97.712869"
1797,1797,5815 Airport/Koenig,30.322861,-97.714898,"30.322861,-97.714898"
1799,1799,1003 Cesar Chavez/San Marcos,30.260385,-97.734196,"30.260385,-97.734196"
1801,1801,1403 Cesar Chavez/Navasota,30.25899,-97.73018,"30.25899,-97.73018"
1802,1802,1605 Cesar Chavez/Comal,30.258278999999998,-97.72815600000001,"30.258278999999998,-97.72815600000001"
1822,1822,Gardner/Jain Ln.,30.259882,-97.68163299999999,"30.259882,-97.68163299999999"
1847,1847,1600 Cesar Chavez/Comal,30.25853,-97.72848,"30.25853,-97.72848"
1848,1848,1400 Cesar Chavez/Navasota,30.259225,-97.730508,"30.259225,-97.730508"
1849,1849,1200 Cesar Chavez/Waller,30.259911,-97.732463,"30.259911,-97.732463"
1850,1850,1000 Cesar Chavez/San Marcos,30.260578000000002,-97.73438,"30.260578000000002,-97.73438"
1864,1864,3513 Jefferson/35th,30.308329999999998,-97.751132,"30.308329999999998,-97.751132"
1866,1866,Bull Creek/39th,30.311658,-97.752215,"30.311658,-97.752215"
1871,1871,4419 Bull Creek/45th,30.320397999999997,-97.75347099999999,"30.320397999999997,-97.75347099999999"
1874,1874,5001 Bull Creek/Fresco,30.326565999999996,-97.749702,"30.326565999999996,-97.749702"
1876,1876,2824 Hancock/Bull Creek,30.328576,-97.750935,"30.328576,-97.750935"
1877,1877,Hancock/Frances Place,30.329875,-97.753562,"30.329875,-97.753562"
1878,1878,3306 Hancock/Balcones,30.332741,-97.759601,"30.332741,-97.759601"
1879,1879,Balcones/Parkcrest,30.336139000000003,-97.75796,"30.336139000000003,-97.75796"
1882,1882,6101 Balcones/Northland,30.34337,-97.75318,"30.34337,-97.75318"
1884,1884,6805 Wood Hollow/North Hills,30.350884000000004,-97.754614,"30.350884000000004,-97.754614"
1885,1885,Wood Hollow/Far West NE Corner,30.35377,-97.75282,"30.35377,-97.75282"
1886,1886,7131 Wood Hollow/Far West,30.355387,-97.75180999999999,"30.355387,-97.75180999999999"
1887,1887,3536 Greystone/Wood Hollow,30.358390000000004,-97.75135999999999,"30.358390000000004,-97.75135999999999"
1888,1888,3614 Greystone/Hart,30.35882,-97.75363,"30.35882,-97.75363"
1890,1890,7503 Mesa/Greystone,30.364990000000002,-97.76295,"30.364990000000002,-97.76295"
1891,1891,Mesa/Myrick,30.368290000000002,-97.75910999999999,"30.368290000000002,-97.75910999999999"
1892,1892,8045 Mesa/Spicewood Springs,30.37133,-97.757205,"30.37133,-97.757205"
1893,1893,4039 Steck/Mesa,30.37404,-97.75497,"30.37404,-97.75497"
1894,1894,3933 Steck/Spicewood,30.373071000000003,-97.752995,"30.373071000000003,-97.752995"
1895,1895,3813 Steck/Greenslope,30.372659999999996,-97.74893,"30.372659999999996,-97.74893"
1896,1896,Steck/Forest Mesa,30.37077,-97.74685600000001,"30.37077,-97.74685600000001"
1897,1897,3605 Steck/Forest Mesa,30.36958,-97.74562,"30.36958,-97.74562"
1898,1898,3519 Steck/Mopac,30.36875,-97.74387,"30.36875,-97.74387"
1899,1899,3305 Steck/Mopac,30.366743,-97.739675,"30.366743,-97.739675"
1900,1900,Rockwood/Steck,30.364359999999998,-97.73534000000001,"30.364359999999998,-97.73534000000001"
1902,1902,7920 Rockwood/Ashdale,30.360677000000003,-97.737737,"30.360677000000003,-97.737737"
1904,1904,7921 Rockwood/Anderson,30.360840000000003,-97.73743,"30.360840000000003,-97.73743"
1906,1906,Steck/Sandalwood,30.364974,-97.735546,"30.364974,-97.735546"
1907,1907,3400 Steck/Shoal Creek,30.366965000000004,-97.739674,"30.366965000000004,-97.739674"
1909,1909,Steck/Mopac,30.368976,-97.743943,"30.368976,-97.743943"
1910,1910,Steck/Summerside,30.37058,-97.7466,"30.37058,-97.7466"
1911,1911,3822 Steck/Greenslope,30.37292,-97.74916999999999,"30.37292,-97.74916999999999"
1912,1912,3924 Steck/Spicewood,30.373226000000003,-97.75297900000001,"30.373226000000003,-97.75297900000001"
1913,1913,8140 Mesa/Steck,30.37377,-97.756008,"30.37377,-97.756008"
1914,1914,8038 Mesa/Spicewood Springs,30.371,-97.75759000000001,"30.371,-97.75759000000001"
1917,1917,3807 Greystone/Chimney Corners,30.36082,-97.75738,"30.36082,-97.75738"
1918,1918,3615 Greystone/Hart,30.35865,-97.75363,"30.35865,-97.75363"
1919,1919,7400 Wood Hollow/Greystone,30.35775,-97.75079000000001,"30.35775,-97.75079000000001"
1920,1920,7200 Wood Hollow/Greystone,30.35517,-97.75214,"30.35517,-97.75214"
1921,1921,Wood Hollow/Far West NW Corner,30.3536,-97.75310999999999,"30.3536,-97.75310999999999"
1922,1922,6714 Wood Hollow/Far West,30.35077,-97.75486,"30.35077,-97.75486"
1923,1923,North Hills/Valleyside SE Corner,30.348809999999997,-97.75376999999999,"30.348809999999997,-97.75376999999999"
1925,1925,5758 Balcones/Hart,30.339599,-97.75579300000001,"30.339599,-97.75579300000001"
1927,1927,3313 Hancock/Balcones,30.332659000000003,-97.7597,"30.332659000000003,-97.7597"
1928,1928,Hancock/Valley Oak,30.331464,-97.75715,"30.331464,-97.75715"
1929,1929,Hancock/West Frances Place,30.329565999999996,-97.753292,"30.329565999999996,-97.753292"
1930,1930,2825 Hancock/Fresco,30.328059999999997,-97.75024,"30.328059999999997,-97.75024"
1931,1931,Bull Creek/Hancock,30.327267,-97.74943499999999,"30.327267,-97.74943499999999"
1932,1932,4748 Bull Creek/49th,30.324792,-97.750945,"30.324792,-97.750945"
1933,1933,4700 Bull Creek/Perry,30.323210999999997,-97.75192,"30.323210999999997,-97.75192"
1935,1935,4318 Bull Creek/44th,30.318162,-97.755038,"30.318162,-97.755038"
1936,1936,4220 Bull Creek/Jackson,30.316658,-97.754834,"30.316658,-97.754834"
1938,1938,Bull Creek/38th,30.311138,-97.75205799999999,"30.311138,-97.75205799999999"
1939,1939,3604 Bull Creek/Jefferson,30.309399,-97.75095400000001,"30.309399,-97.75095400000001"
1957,1957,Health Center WB,30.252658,-97.73424200000001,"30.252658,-97.73424200000001"
1959,1959,59 Waller/Holly,30.256190000000004,-97.73425999999999,"30.256190000000004,-97.73425999999999"
1966,1966,6th/Guadalupe,30.269078999999998,-97.746086,"30.269078999999998,-97.746086"
1970,1970,842 6th/Wood,30.270962,-97.752215,"30.270962,-97.752215"
1971,1971,6th/Baylor,30.271955,-97.754879,"30.271955,-97.754879"
1972,1972,1208 6th/Harthan,30.273061,-97.757846,"30.273061,-97.757846"
1973,1973,6th/Pressler,30.273934999999998,-97.760118,"30.273934999999998,-97.760118"
1974,1974,6th/West Lynn,30.274835999999997,-97.762509,"30.274835999999997,-97.762509"
1977,1977,Veterans/Atlanta,30.276121000000003,-97.771658,"30.276121000000003,-97.771658"
1981,1981,Lake Austin/7th,30.282319,-97.77605799999999,"30.282319,-97.77605799999999"
1983,1983,Exposition/10th,30.285795,-97.77499399999999,"30.285795,-97.77499399999999"
1984,1984,Exposition/12th,30.28766,-97.773815,"30.28766,-97.773815"
1985,1985,Exposition/Enfield SE Corner,30.290414000000002,-97.77208900000001,"30.290414000000002,-97.77208900000001"
1996,1996,35th/Jefferson,30.30776,-97.7519,"30.30776,-97.7519"
1997,1997,35th/Crawford,30.307129999999997,-97.74927,"30.307129999999997,-97.74927"
1998,1998,1301 W 38th/Tonkawa,30.306459999999998,-97.74609,"30.306459999999998,-97.74609"
1999,1999,38th/Medical Parkway,30.305322999999998,-97.74376,"30.305322999999998,-97.74376"
2003,2003,2900 Guadalupe/29th,30.295655,-97.742752,"30.295655,-97.742752"
2004,2004,307 Dean Keeton/San Jacinto,30.289202000000003,-97.734866,"30.289202000000003,-97.734866"
2005,2005,701 Dean Keeton/San Jacinto,30.289092999999998,-97.73154,"30.289092999999998,-97.73154"
2006,2006,Dean Keeton/Robert Dedman,30.28783,-97.728643,"30.28783,-97.728643"
2012,2012,1101 38th Half/Robinson,30.294337,-97.71870799999999,"30.294337,-97.71870799999999"
2013,2013,1405 38th Half/Clarkson,30.2927,-97.71574,"30.2927,-97.71574"
2014,2014,38th 1/2 /Cherrywood,30.291308,-97.713951,"30.291308,-97.713951"
2015,2015,Cherrywood/32nd,30.286857,-97.716876,"30.286857,-97.716876"
2019,2019,Lafayette/Manor,30.283896999999996,-97.72223100000001,"30.283896999999996,-97.72223100000001"
2020,2020,2012 Chicon/21st,30.281539000000002,-97.72167900000001,"30.281539000000002,-97.72167900000001"
2021,2021,1810 Chicon/Martin Luther King,30.279458,-97.721226,"30.279458,-97.721226"
2022,2022,Chicon/16th,30.276889,-97.720647,"30.276889,-97.720647"
2023,2023,Chicon/13th,30.274873,-97.72021600000001,"30.274873,-97.72021600000001"
2024,2024,1196 Chicon/12th,30.273484000000003,-97.71992,"30.273484000000003,-97.71992"
2025,2025,Chicon/New York,30.272537,-97.719729,"30.272537,-97.719729"
2026,2026,1150 Chicon/Rosewood,30.269775,-97.719137,"30.269775,-97.719137"
2027,2027,Chicon/Cornell,30.268434000000003,-97.719497,"30.268434000000003,-97.719497"
2028,2028,Chicon/11th,30.266178000000004,-97.72055300000001,"30.266178000000004,-97.72055300000001"
2029,2029,900 Chicon (Huston-Tillotson),30.264536,-97.721293,"30.264536,-97.721293"
2030,2030,700 Chicon/7th,30.262760999999998,-97.722107,"30.262760999999998,-97.722107"
2032,2032,314 Chicon/4th,30.259509,-97.723601,"30.259509,-97.723601"
2033,2033,206 Chicon/2nd,30.258414000000002,-97.724115,"30.258414000000002,-97.724115"
2039,2039,1700 Holly/Chalmers,30.25422,-97.72813199999999,"30.25422,-97.72813199999999"
2040,2040,1600 Holly/Comal,30.254921000000003,-97.730153,"30.254921000000003,-97.730153"
2041,2041,1400 Holly/Navasota,30.255619,-97.732075,"30.255619,-97.732075"
2045,2045,45 Waller/Clermont,30.254853000000004,-97.73485500000001,"30.254853000000004,-97.73485500000001"
2046,2046,1401 Holly/Navasota,30.255457,-97.73204,"30.255457,-97.73204"
2047,2047,1511 Holly/Comal,30.254888,-97.730453,"30.254888,-97.730453"
2048,2048,1631 Holly/Chalmers,30.254178999999997,-97.72845799999999,"30.254178999999997,-97.72845799999999"
2055,2055,311 Chicon/4th,30.259493,-97.723477,"30.259493,-97.723477"
2056,2056,613 Chicon/7th,30.262273999999998,-97.722189,"30.262273999999998,-97.722189"
2057,2057,807 Chicon (Huston-Tillotson),30.263956,-97.721408,"30.263956,-97.721408"
2058,2058,Chicon/College Row,30.265511,-97.720676,"30.265511,-97.720676"
2059,2059,Chicon/Hamilton,30.267474,-97.719768,"30.267474,-97.719768"
2060,2060,1143a Chicon/Cornell,30.269044,-97.71905799999999,"30.269044,-97.71905799999999"
2061,2061,1155 Chicon/Rosewood,30.270126,-97.719064,"30.270126,-97.719064"
2062,2062,Chicon/Pennsylvania,30.271659999999997,-97.719385,"30.271659999999997,-97.719385"
2063,2063,1197 Chicon/12th,30.273559000000002,-97.719788,"30.273559000000002,-97.719788"
2064,2064,Chicon/14th,30.27565,-97.720224,"30.27565,-97.720224"
2065,2065,Chicon/17th,30.2777,-97.72068,"30.2777,-97.72068"
2066,2066,1817 Chicon/Martin Luther King,30.279657,-97.72111600000001,"30.279657,-97.72111600000001"
2067,2067,2103 Chicon/21st,30.282120000000003,-97.721643,"30.282120000000003,-97.721643"
2071,2071,1602 38th Half/Maplewood,30.29213,-97.71425,"30.29213,-97.71425"
2077,2077,920 Dean Keeton/Red River,30.287578999999997,-97.727345,"30.287578999999997,-97.727345"
2079,2079,Dean Keeton/Speedway NE Corner,30.289563,-97.73662900000001,"30.289563,-97.73662900000001"
2086,2086,38th/Bailey,30.306256,-97.745209,"30.306256,-97.745209"
2087,2087,1512 35th/Kerbey,30.30722,-97.75014,"30.30722,-97.75014"
2088,2088,35th/Lawton,30.308197999999997,-97.752801,"30.308197999999997,-97.752801"
2089,2089,35th/Jackson,30.308822999999997,-97.75570400000001,"30.308822999999997,-97.75570400000001"
2090,2090,2300 W 35th/Mopac,30.309568,-97.75997199999999,"30.309568,-97.75997199999999"
2102,2102,2211 Lake Austin/Veterans,30.277379999999997,-97.77136999999999,"30.277379999999997,-97.77136999999999"
2104,2104,5th/Pressler,30.272678000000003,-97.76093399999999,"30.272678000000003,-97.76093399999999"
2106,2106,5th/Baylor,30.270977000000002,-97.75640600000001,"30.270977000000002,-97.75640600000001"
2107,2107,5th/Bowie,30.269522,-97.752626,"30.269522,-97.752626"
2108,2108,5th/West,30.26926,-97.75113,"30.26926,-97.75113"
2110,2110,5th/Nueces,30.268672,-97.748979,"30.268672,-97.748979"
2111,2111,5th/San Antonio,30.26835,-97.74792,"30.26835,-97.74792"
2112,2112,5th/Guadalupe,30.268054,-97.74679,"30.268054,-97.74679"
2144,2144,Barton Springs/Barton,30.263834000000003,-97.763936,"30.263834000000003,-97.763936"
2145,2145,1619 Barton Springs/Kinney,30.262396999999996,-97.762236,"30.262396999999996,-97.762236"
2148,2148,911 Barton Springs/Bouldin,30.25961,-97.753924,"30.25961,-97.753924"
2155,2155,910 Barton Springs/Bouldin,30.259787,-97.753879,"30.259787,-97.753879"
2157,2157,1218 Barton Springs/Lee Barton,30.260734999999997,-97.757225,"30.260734999999997,-97.757225"
2160,2160,1718 Barton Springs/Kinney,30.263215000000002,-97.762789,"30.263215000000002,-97.762789"
2169,2169,Woodward/Parker SW Corner,30.219261,-97.743912,"30.219261,-97.743912"
2175,2175,South 1st/Ben White,30.227120000000003,-97.769607,"30.227120000000003,-97.769607"
2176,2176,1228 Ben White/Banister,30.228181,-97.778886,"30.228181,-97.778886"
2177,2177,Ben White/Clawson,30.228725,-97.78379100000001,"30.228725,-97.78379100000001"
2181,2181,Walsh Tarlton/Twin Berry,30.26264,-97.80853499999999,"30.26264,-97.80853499999999"
2183,2183,1701 Walsh Tarlton/Thousand Oaks,30.266527000000004,-97.80608199999999,"30.266527000000004,-97.80608199999999"
2184,2184,1501 Walsh Tarlton/Terrapin,30.268379,-97.804908,"30.268379,-97.804908"
2186,2186,1019 Walsh Tarlton/Wilderness,30.272569,-97.801467,"30.272569,-97.801467"
2191,2191,Spyglass/Barton Skyway,30.258128999999997,-97.787481,"30.258128999999997,-97.787481"
2202,2202,1871 Barton Springs/Azie Morton,30.264484999999997,-97.764399,"30.264484999999997,-97.764399"
2206,2206,2220 Barton Springs (Zilker),30.268347,-97.772808,"30.268347,-97.772808"
2207,2207,2500 Wallingwood/Bee Caves,30.264934000000004,-97.782988,"30.264934000000004,-97.782988"
2212,2212,1500 Walsh Tarlton/Terrapin,30.268486,-97.805071,"30.268486,-97.805071"
2213,2213,1614 Walsh Tarlton/Thousand Oaks,30.266895,-97.806086,"30.266895,-97.806086"
2214,2214,1916 Walsh Tarlton/Stoneridge,30.264390000000002,-97.807634,"30.264390000000002,-97.807634"
2215,2215,Walsh Tarlton/Tamarron,30.261559000000002,-97.80944000000001,"30.261559000000002,-97.80944000000001"
2216,2216,4401 Pack Saddle Pass/Ben White,30.231016999999998,-97.792022,"30.231016999999998,-97.792022"
2218,2218,1901 Ben White/Merle,30.229072,-97.787515,"30.229072,-97.787515"
2220,2220,Ben White/Gillis,30.227404999999997,-97.781573,"30.227404999999997,-97.781573"
2221,2221,1301 Ben White/Banister,30.227363,-97.779907,"30.227363,-97.779907"
2229,2229,2410 Grove/Montopolis,30.220474,-97.707258,"30.220474,-97.707258"
2230,2230,2800 Montopolis/Oltorf,30.216403999999997,-97.709274,"30.216403999999997,-97.709274"
2232,2232,6100 Oltorf/Montopolis,30.216576,-97.713186,"30.216576,-97.713186"
2233,2233,5500 Oltorf (Attorney General),30.219068,-97.718317,"30.219068,-97.718317"
2234,2234,5300 Oltorf/Alvin Devane,30.219811,-97.71986600000001,"30.219811,-97.71986600000001"
2235,2235,4820 Oltorf/Sunridge,30.223369,-97.722336,"30.223369,-97.722336"
2238,2238,2400 Oltorf/Pleasant Valley,30.228981,-97.729647,"30.228981,-97.729647"
2240,2240,1900 Oltorf/Burton,30.231313,-97.73530799999999,"30.231313,-97.73530799999999"
2241,2241,1730 Oltorf/Parker,30.232591999999997,-97.737362,"30.232591999999997,-97.737362"
2242,2242,1616 E Oltorf,30.233502,-97.739665,"30.233502,-97.739665"
2243,2243,1300 Oltorf/Schriber,30.23465,-97.74353,"30.23465,-97.74353"
2244,2244,1100 Oltorf/Schriber,30.235895000000003,-97.745863,"30.235895000000003,-97.745863"
2246,2246,512 Oltorf/Rebel,30.237484000000002,-97.751288,"30.237484000000002,-97.751288"
2249,2249,526 Oltorf/1st,30.242137,-97.759362,"30.242137,-97.759362"
2251,2251,910 Oltorf/ South 4th,30.243574,-97.76374799999999,"30.243574,-97.76374799999999"
2255,2255,2330 Lamar/Goodrich,30.247258000000002,-97.776176,"30.247258000000002,-97.776176"
2260,2260,Oltorf West Station (NB),30.248023999999997,-97.77101400000001,"30.248023999999997,-97.77101400000001"
2261,2261,1401 Oltorf/Thornton,30.246668,-97.76939499999999,"30.246668,-97.76939499999999"
2262,2262,905 Oltorf/ South 5th,30.243370000000002,-97.76355699999999,"30.243370000000002,-97.76355699999999"
2263,2263,539 Oltorf/1st,30.241846999999996,-97.759236,"30.241846999999996,-97.759236"
2266,2266,643 Oltorf/East Side,30.236659999999997,-97.74904000000001,"30.236659999999997,-97.74904000000001"
2271,2271,2503 Oltorf/Pleasant Valley,30.2275,-97.728071,"30.2275,-97.728071"
2273,2273,4527 Oltorf/Wickersham,30.225638,-97.72456600000001,"30.225638,-97.72456600000001"
2274,2274,4809 Oltorf/Sunridge,30.223249,-97.72253,"30.223249,-97.72253"
2275,2275,5413 Oltorf/Alvin Devane,30.21916,-97.71897299999999,"30.21916,-97.71897299999999"
2276,2276,6001 Oltorf/Alvin Devane,30.217484999999996,-97.71550400000001,"30.217484999999996,-97.71550400000001"
2277,2277,6101 Oltorf/Alvin Devane,30.216271999999996,-97.71299,"30.216271999999996,-97.71299"
2279,2279,2421 Grove/Montopolis,30.220578999999997,-97.70705699999999,"30.220578999999997,-97.70705699999999"
2280,2280,Grove/Riverside,30.228216999999997,-97.70704599999999,"30.228216999999997,-97.70704599999999"
2281,2281,6701 Wentworth/Loyola,30.293253000000004,-97.631316,"30.293253000000004,-97.631316"
2282,2282,Loyola/Colony Loop,30.298092999999998,-97.64259200000001,"30.298092999999998,-97.64259200000001"
2287,2287,Colony Park/Loyola,30.298759999999998,-97.64461999999999,"30.298759999999998,-97.64461999999999"
2288,2288,6714 Loyola/Sandshof,30.299246999999998,-97.64583499999999,"30.299246999999998,-97.64583499999999"
2291,2291,5600 Loyola/Millrace,30.303051,-97.657759,"30.303051,-97.657759"
2295,2295,3300 Loyola/Kings Point,30.311577000000003,-97.669075,"30.311577000000003,-97.669075"
2296,2296,2900 Loyola/Tulsa,30.314190999999997,-97.673126,"30.314190999999997,-97.673126"
2298,2298,2400 Loyola/Roanoke,30.318413,-97.678508,"30.318413,-97.678508"
2299,2299,6800 Northeast/Loyola,30.317815000000003,-97.680764,"30.317815000000003,-97.680764"
2300,2300,6502 Northeast/North Hampton,30.315093,-97.681362,"30.315093,-97.681362"
2302,2302,2006 Gaston Place/Wellington,30.312628999999998,-97.688711,"30.312628999999998,-97.688711"
2305,2305,1500 Briarcliff/Belfast,30.315083,-97.694414,"30.315083,-97.694414"
2306,2306,5900 Cameron/Clayton,30.317046,-97.70010400000001,"30.317046,-97.70010400000001"
2307,2307,5700 Cameron/Reinli,30.315549,-97.701918,"30.315549,-97.701918"
2308,2308,5420 Cameron/Corona,30.312939,-97.70529300000001,"30.312939,-97.70529300000001"
2312,2312,4120 IH 35/Clarkson,30.299501,-97.717117,"30.299501,-97.717117"
2321,2321,500 Lamar/5th,30.270539000000003,-97.754587,"30.270539000000003,-97.754587"
2322,2322,220 Lamar/Toomey,30.2631,-97.757876,"30.2631,-97.757876"
2324,2324,Lamar Square Station (SB),30.254493,-97.762566,"30.254493,-97.762566"
2326,2326,2008 Lamar/Hether,30.249289,-97.767901,"30.249289,-97.767901"
2328,2328,Oltorf West Station (SB),30.248028,-97.77175600000001,"30.248028,-97.77175600000001"
2329,2329,2638 Lamar/Dickson,30.245471000000002,-97.779927,"30.245471000000002,-97.779927"
2331,2331,3000 Lamar/Barton Skyway,30.243185999999998,-97.783077,"30.243185999999998,-97.783077"
2334,2334,Brodie Oaks Station (SB),30.236571,-97.792508,"30.236571,-97.792508"
2335,2335,4608 West Gate/Lamar,30.230471,-97.800924,"30.230471,-97.800924"
2337,2337,4900 West Gate/Choctaw Trail,30.227304999999998,-97.802541,"30.227304999999998,-97.802541"
